Clarke County	IA	19039	1116716080.0	176877.6	-7904997.0
Clay County	IA	19041	1469139214.0	61442.9	-7677115.0
Clayton County	IA	19043	2016405612.0	371659.4	-7695097.0
Clinton County	IA	19045	1799821282.0	441514.7	-7797116.0
Crawford County	IA	19047	1849742893.0	42744.5	-7793245.0
Dallas County	IA	19049	1524070766.0	154087.5	-7831923.0
Davis County	IA	19051	1300661956.0	292273.7	-7933114.0
Decatur County	IA	19053	1377566066.0	177571.6	-7937823.0
Delaware County	IA	19055	1496381153.0	370720.9	-7736361.0
Des Moines County	IA	19057	1077754850.0	393431.6	-7909962.0
Dickinson County	IA	19059	985764366.0	57440.3	-7642520.0
Dubuque County	IA	19061	1575501687.0	409898.0	-7735451.0
Emmet County	IA	19063	1025333118.0	99807.5	-7643383.0
Fayette County	IA	19065	1892791345.0	329775.6	-7694380.0
Floyd County	IA	19067	1296631086.0	252322.6	-7676242.0
Franklin County	IA	19069	1507301318.0	214206.0	-7712776.0
Fremont County	IA	19071	1323872918.0	25966.5	-7938943.0
Greene County	IA	19073	1475188829.0	124770.0	-7792433.0
Grundy County	IA	19075	1299805924.0	254473.3	-7748859.0
Guthrie County	IA	19077	1529699184.0	116136.6	-7832773.0
Hamilton County	IA	19079	1493777716.0	179574.6	-7752362.0
Hancock County	IA	19081	1478894985.0	175014.9	-7675859.0
Hardin County	IA	19083	1474498672.0	217757.5	-7751474.0
Harrison County	IA	19085	1804827800.0	6859.6	-7833070.0
Henry County	IA	19087	1124904348.0	363325.9	-7903486.0
Howard County	IA	19089	1225706425.0	288593.7	-7640002.0
Humboldt County	IA	19091	1124967281.0	138526.2	-7709397.0
Ida County	IA	19093	1117599646.0	32876.2	-7754250.0
Iowa County	IA	19095	1518916014.0	317338.0	-7827165.0
Jackson County	IA	19097	1647332960.0	436531.5	-7767539.0
Jasper County	IA	19099	1891779160.0	235469.4	-7829858.0
Jefferson County	IA	19101	1127964789.0	328060.6	-7902670.0
Johnson County	IA	19103	1590355537.0	356143.0	-7827198.0
Jones County	IA	19105	1490851138.0	392424.1	-7774282.0
Keokuk County	IA	19107	1500067240.0	309950.5	-7867019.0
Kossuth County	IA	19109	2519332852.0	136758.4	-7661311.0
Lee County	IA	19111	1340366450.0	370675.4	-7941121.0
Linn County	IA	19113	1856710588.0	353334.1	-7781444.0
Louisa County	IA	19115	1040569636.0	385938.2	-7876335.0
Lucas County	IA	19117	1115231642.0	214509.0	-7903599.0
Lyon County	IA	19119	1522007130.0	-23870.3	-7643372.0
Madison County	IA	19121	1452999410.0	156983.2	-7871620.0
Mahaska County	IA	19123	1478527687.0	271157.3	-7868495.0
Marion County	IA	19125	1436237259.0	233277.9	-7869635.0
Marshall County	IA	19127	1482770678.0	240132.6	-7789822.0
Mills County	IA	19129	1132956394.0	24230.9	-7906432.0
Mitchell County	IA	19131	1215049026.0	251469.6	-7643187.0
Monona County	IA	19133	1797638295.0	-3786.8	-7792654.0
Monroe County	IA	19135	1123316981.0	252926.7	-7902968.0
Montgomery County	IA	19137	1098405666.0	62616.4	-7907563.0
Muscatine County	IA	19139	1133040484.0	395898.5	-7846039.0
O'Brien County	IA	19141	1484154091.0	23000.5	-7676887.0
Osceola County	IA	19143	1032587437.0	22245.2	-7643940.0
Page County	IA	19145	1385494422.0	63995.0	-7939247.0
Palo Alto County	IA	19147	1460349241.0	100415.9	-7677148.0
Plymouth County	IA	19149	2234881736.0	-24799.1	-7715594.0
Pocahontas County	IA	19151	1495047042.0	100024.3	-7715383.0
Polk County	IA	19153	1486121332.0	192899.3	-7831180.0
Pottawattamie County	IA	19155	2461213949.0	30270.9	-7872055.0
Poweshiek County	IA	19157	1514967877.0	279139.8	-7828553.0
Ringgold County	IA	19159	1386933932.0	139181.1	-7938706.0
Sac County	IA	19161	1489272900.0	65693.6	-7754526.0
Scott County	IA	19163	1186444226.0	435888.6	-7826199.0
Shelby County	IA	19165	1530110414.0	49576.4	-7833988.0
Sioux County	IA	19167	1989969635.0	-21610.9	-7676991.0
Story County	IA	19169	1483592867.0	200420.1	-7791410.0
Tama County	IA	19171	1867411117.0	277047.2	-7784881.0
Taylor County	IA	19173	1377618597.0	101350.1	-7938986.0
Union County	IA	19175	1097235730.0	138534.9	-7905834.0
Van Buren County	IA	19177	1255597645.0	330420.6	-7930940.0
Wapello County	IA	19179	1118443326.0	291176.4	-7901380.0
Warren County	IA	19181	1475844938.0	194301.6	-7870098.0
Washington County	IA	19183	1473276393.0	346596.7	-7865690.0
Wayne County	IA	19185	1360874542.0	215305.8	-7936485.0
Webster County	IA	19187	1853443769.0	141150.9	-7748273.0
Winnebago County	IA	19189	1037261544.0	174260.4	-7642033.0
Winneshiek County	IA	19191	1786750121.0	326805.7	-7646552.0
Woodbury County	IA	19193	2260629616.0	-11659.8	-7754158.0
Worth County	IA	19195	1036314948.0	214069.5	-7641539.0
Wright County	IA	19197	1503286817.0	176615.1	-7714125.0
Allen County	KS	20001	1295779123.0	52963.8	-8259771.0
Anderson County	KS	20003	1501276302.0	53495.4	-8222613.0
Atchison County	KS	20005	1116729659.0	50719.2	-8074720.0
Barber County	KS	20007	2937235546.0	-243271.3	-8330646.0
Barton County	KS	20009	2319075093.0	-246280.1	-8189203.0
Bourbon County	KS	20011	1645861744.0	92107.0	-8262586.0
Brown County	KS	20013	1478551884.0	28808.7	-8041900.0
Butler County	KS	20015	3703329246.0	-80802.7	-8271960.0
Chase County	KS	20017	2002216830.0	-59081.6	-8213205.0
Chautauqua County	KS	20019	1654693205.0	-29404.0	-8341853.0
Cherokee County	KS	20021	1521793550.0	93425.4	-8339683.0
Cheyenne County	KS	20023	2641495949.0	-492133.5	-8031003.0
Clark County	KS	20025	2524286181.0	-342143.2	-8325944.0
Clay County	KS	20027	1671322093.0	-107195.2	-8095225.0
Cloud County	KS	20029	1852726587.0	-147150.5	-8078614.0
Coffey County	KS	20031	1623784229.0	15675.9	-8220376.0
Comanche County	KS	20033	2041681413.0	-293276.9	-8332837.0
Cowley County	KS	20035	2915679697.0	-81261.2	-8332499.0
Crawford County	KS	20037	1527461827.0	92282.5	-8301940.0
Decatur County	KS	20039	2314199313.0	-385014.3	-8037492.0
Dickinson County	KS	20041	2193906542.0	-106969.2	-8148808.0
Doniphan County	KS	20043	1018914848.0	64606.2	-8045892.0
Douglas County	KS	20045	1180699859.0	53127.7	-8146099.0
Edwards County	KS	20047	1610697086.0	-294933.6	-8254745.0
Elk County	KS	20049	1668637984.0	-29218.7	-8307971.0
Ellis County	KS	20051	2330762469.0	-291877.7	-8139017.0
Ellsworth County	KS	20053	1854034693.0	-197215.9	-8165867.0
Finney County	KS	20055	3372079580.0	-418595.8	-8230706.0
Ford County	KS	20057	2844508251.0	-346217.5	-8274694.0
Franklin County	KS	20059	1480840246.0	54371.6	-8184104.0
Geary County	KS	20061	996156662.0	-73402.7	-8134088.0
Gove County	KS	20063	2775599078.0	-392033.9	-8134511.0
Graham County	KS	20065	2327160854.0	-338099.1	-8088369.0
Grant County	KS	20067	1488724794.0	-470231.2	-8284413.0
Gray County	KS	20069	2250356182.0	-395272.5	-8266184.0
Greeley County	KS	20071	2016176814.0	-507890.2	-8177241.0
Greenwood County	KS	20073	2961132699.0	-28842.3	-8260516.0
Hamilton County	KS	20075	2580942885.0	-510202.5	-8231679.0
Harper County	KS	20077	2075276375.0	-189146.3	-8335951.0
Harvey County	KS	20079	1397957172.0	-132343.3	-8240248.0
Haskell County	KS	20081	1495773065.0	-433335.7	-8285186.0
Hodgeman County	KS	20083	2227369168.0	-345527.9	-8229867.0
Jackson County	KS	20085	1699594134.0	9861.0	-8088517.0
Jefferson County	KS	20087	1379359803.0	45644.0	-8107629.0
Jewell County	KS	20089	2356321996.0	-195757.5	-8045060.0
Johnson County	KS	20091	1226034453.0	93272.1	-8147161.0
Kearny County	KS	20093	2254697108.0	-468147.4	-8234266.0
Kingman County	KS	20095	2236099115.0	-195019.3	-8294847.0
Kiowa County	KS	20097	1871626797.0	-294637.8	-8290976.0
Labette County	KS	20099	1671305414.0	53767.1	-8337554.0
Lane County	KS	20101	1858200248.0	-392566.9	-8183490.0
Leavenworth County	KS	20103	1198726879.0	74386.2	-8113045.0
Lincoln County	KS	20105	1863226611.0	-197038.7	-8126965.0
Linn County	KS	20107	1538604962.0	92174.6	-8222109.0
Logan County	KS	20109	2779042457.0	-449395.7	-8131990.0
Lyon County	KS	20111	2194947808.0	-21662.2	-8195767.0
McPherson County	KS	20113	2326520077.0	-149908.5	-8201127.0
Marion County	KS	20115	2445700985.0	-102954.5	-8205912.0
Marshall County	KS	20117	2331463499.0	-51717.9	-8046636.0
Meade County	KS	20119	2533234935.0	-389934.5	-8322712.0
Miami County	KS	20121	1490955548.0	92764.2	-8182776.0
Mitchell County	KS	20123	1817632788.0	-195510.5	-8088177.0
Montgomery County	KS	20125	1666728264.0	14736.3	-8337931.0
Morris County	KS	20127	1800763909.0	-63137.4	-8169480.0
Morton County	KS	20129	1889993253.0	-517214.7	-8322369.0
Nemaha County	KS	20131	1858126462.0	-8042.2	-8045863.0
Neosho County	KS	20133	1480106485.0	51907.8	-8295705.0
Ness County	KS	20135	2783590502.0	-344567.5	-8185746.0
Norton County	KS	20137	2274357034.0	-337609.2	-8039586.0
Osage County	KS	20139	1827283988.0	15747.5	-8173974.0
Osborne County	KS	20141	2311573881.0	-243356.1	-8091863.0
Ottawa County	KS	20143	1866689468.0	-149010.2	-8117805.0
Pawnee County	KS	20145	1953531750.0	-287454.5	-8221383.0
Phillips County	KS	20147	2294410181.0	-290478.1	-8041356.0
Pottawatomie County	KS	20149	2178235871.0	-36330.7	-8091675.0
Pratt County	KS	20151	1903757176.0	-246678.5	-8282840.0
Rawlins County	KS	20153	2769775797.0	-437169.7	-8034526.0
Reno County	KS	20155	3251332369.0	-188231.0	-8250613.0
Republic County	KS	20157	1857981647.0	-147258.5	-8040269.0
Rice County	KS	20159	1880944775.0	-197834.5	-8205574.0
Riley County	KS	20161	1579300177.0	-69653.4	-8101669.0
Rooks County	KS	20163	2306470146.0	-290751.7	-8090595.0
Rush County	KS	20165	1858997569.0	-292749.7	-8182915.0
Russell County	KS	20167	2295402664.0	-244621.6	-8140323.0
Saline County	KS	20169	1865373525.0	-149335.8	-8157283.0
Scott County	KS	20171	1858430303.0	-430459.2	-8181517.0
Sedgwick County	KS	20173	2583543968.0	-134985.7	-8281346.0
Seward County	KS	20175	1656290756.0	-433613.5	-8327668.0
Shawnee County	KS	20177	1408995941.0	13234.3	-8129957.0
Sheridan County	KS	20179	2320518450.0	-385765.6	-8086112.0
Sherman County	KS	20181	2735199253.0	-494507.1	-8080100.0
Smith County	KS	20183	2319243495.0	-243370.4	-8042902.0
Stafford County	KS	20185	2051389748.0	-243627.6	-8239340.0
Stanton County	KS	20187	1762086193.0	-512809.4	-8279817.0
Stevens County	KS	20189	1883679100.0	-473866.7	-8323026.0
Sumner County	KS	20191	3061212453.0	-138775.5	-8331497.0
Thomas County	KS	20193	2783425324.0	-440352.4	-8082518.0
Trego County	KS	20195	2303736575.0	-338777.0	-8136446.0
Wabaunsee County	KS	20197	2057231892.0	-24911.6	-8139658.0
Wallace County	KS	20199	2366348080.0	-501801.8	-8127422.0
Washington County	KS	20201	2317406254.0	-100352.6	-8046849.0
Wichita County	KS	20203	1861082136.0	-468422.6	-8179427.0
Wilson County	KS	20205	1477377048.0	14421.1	-8296502.0
Woodson County	KS	20207	1289347304.0	13281.0	-8259453.0
Wyandotte County	KS	20209	392642353.0	98036.7	-8121115.0
Adair County	KY	21001	1049677374.0	931565.0	-8295231.0
Allen County	KY	21003	891830109.0	856073.4	-8343402.0
Anderson County	KY	21005	522742422.0	945718.5	-8191927.0
Ballard County	KY	21007	638843574.0	606021.5	-8331474.0
Barren County	KY	21009	1262724748.0	877043.8	-8317196.0
Bath County	KY	21011	722067811.0	1051161.2	-8162440.0
Bell County	KY	21013	929806795.0	1076617.9	-8320998.0
Boone County	KY	21015	638067340.0	954921.4	-8081290.0
Bourbon County	KY	21017	750369577.0	1009900.1	-8161955.0
Boyd County	KY	21019	414046208.0	1138568.5	-8127152.0
Boyle County	KY	21021	466634989.0	960529.7	-8233977.0
Bracken County	KY	21023	532533237.0	1012679.6	-8107756.0
Breathitt County	KY	21025	1275344480.0	1096170.1	-8228010.0
Breckinridge County	KY	21027	1468969244.0	823486.5	-8230765.0
Bullitt County	KY	21029	769288200.0	884357.1	-8202824.0
Butler County	KY	21031	1103562315.0	808080.9	-8296722.0
Caldwell County	KY	21033	893004660.0	704865.6	-8312705.0
Calloway County	KY	21035	997200826.0	674316.3	-8374672.0
Campbell County	KY	21037	391886628.0	985207.8	-8080777.0
Carlisle County	KY	21039	490632430.0	610534.0	-8352915.0
Carroll County	KY	21041	332992509.0	925422.9	-8119335.0
Carter County	KY	21043	1060589533.0	1107906.7	-8137106.0
Casey County	KY	21045	1150549958.0	959581.9	-8267575.0
Christian County	KY	21047	1858324233.0	740363.9	-8338390.0
Clark County	KY	21049	653877332.0	1018694.5	-8187163.0
Clay County	KY	21051	1215344973.0	1067667.1	-8272143.0
Clinton County	KY	21053	510864195.0	947499.9	-8335960.0
Crittenden County	KY	21055	932270911.0	682424.0	-8290975.0
Cumberland County	KY	21057	790416904.0	925764.2	-8332178.0
Daviess County	KY	21059	1187111257.0	767287.6	-8241431.0
Edmonson County	KY	21061	784464284.0	848397.7	-8290344.0
Elliott County	KY	21063	606873739.0	1106650.1	-8159161.0
Estill County	KY	21065	655468626.0	1038197.0	-8216141.0
Fayette County	KY	21067	734648526.0	990741.3	-8182672.0
Fleming County	KY	21069	902720074.0	1050757.1	-8138017.0
Floyd County	KY	21071	1018758276.0	1145963.5	-8217016.0
Franklin County	KY	21073	538061269.0	952869.2	-8165152.0
Fulton County	KY	21075	532251963.0	594324.5	-8388422.0
Gallatin County	KY	21077	262194985.0	946602.0	-8106505.0
Garrard County	KY	21079	595897447.0	988706.8	-8229288.0
Grant County	KY	21081	668125059.0	968218.3	-8116500.0
Graves County	KY	21083	1429006936.0	640319.9	-8365815.0
Grayson County	KY	21085	1286441869.0	834782.9	-8265689.0
Green County	KY	21087	740825297.0	905120.7	-8279624.0
Greenup County	KY	21089	891983450.0	1113868.2	-8107500.0
Hancock County	KY	21091	486017475.0	791607.4	-8226528.0
Hardin County	KY	21093	1614282063.0	865112.6	-8235783.0
Harlan County	KY	21095	1206487719.0	1114797.9	-8300503.0
Harrison County	KY	21097	793479419.0	996054.8	-8136402.0
Hart County	KY	21099	1067297497.0	876664.7	-8277693.0
Henderson County	KY	21101	1130968068.0	724585.5	-8238434.0
Henry County	KY	21103	741450181.0	928521.7	-8143473.0
Hickman County	KY	21105	627487774.0	612351.1	-8373247.0
Hopkins County	KY	21107	1403760753.0	731972.7	-8292054.0
Jackson County	KY	21109	894065212.0	1037341.0	-8248971.0
Jefferson County	KY	21111	985273984.0	885617.1	-8177845.0
Jessamine County	KY	21113	445777146.0	982161.8	-8202578.0
Johnson County	KY	21115	678455744.0	1133673.7	-8185737.0
Kenton County	KY	21117	415044980.0	972342.1	-8084201.0
Knott County	KY	21119	910427420.0	1131016.5	-8242160.0
Knox County	KY	21121	1000505156.0	1058991.1	-8304610.0
Larue County	KY	21123	677331504.0	889966.8	-8250111.0
Laurel County	KY	21125	1123932843.0	1032803.2	-8282361.0
Lawrence County	KY	21127	1076386638.0	1138132.3	-8159587.0
Lee County	KY	21129	540937729.0	1060660.7	-8223129.0
Leslie County	KY	21131	1038181523.0	1096829.1	-8277005.0
Letcher County	KY	21133	875192707.0	1142273.9	-8267381.0
Lewis County	KY	21135	1250540292.0	1076834.1	-8116075.0
Lincoln County	KY	21137	865301109.0	981282.9	-8249729.0
Livingston County	KY	21139	810995883.0	661202.7	-8309436.0
Logan County	KY	21141	1430013728.0	794408.1	-8337200.0
Lyon County	KY	21143	553843392.0	687396.2	-8328213.0
McCracken County	KY	21145	644243006.0	632014.1	-8329253.0
McCreary County	KY	21147	1105414665.0	1005550.4	-8328929.0
McLean County	KY	21149	653905327.0	754094.6	-8265323.0
Madison County	KY	21151	1132583005.0	1010700.8	-8216053.0
Magoffin County	KY	21153	798865721.0	1115352.7	-8205287.0
Marion County	KY	21155	888387260.0	927022.3	-8245269.0
Marshall County	KY	21157	780240711.0	666812.9	-8345875.0
Martin County	KY	21159	594673664.0	1162401.7	-8187660.0
Mason County	KY	21161	621927429.0	1037106.6	-8114227.0
Meade County	KY	21163	791042872.0	841403.7	-8207578.0
Menifee County	KY	21165	527282371.0	1066132.4	-8183319.0
Mercer County	KY	21167	644381848.0	957430.1	-8212420.0
Metcalfe County	KY	21169	750178224.0	902568.3	-8311440.0
Monroe County	KY	21171	853073262.0	898548.1	-8343077.0
Montgomery County	KY	21173	511174863.0	1037769.6	-8177069.0
Morgan County	KY	21175	987113548.0	1095676.1	-8182563.0
Muhlenberg County	KY	21177	1209728681.0	768577.7	-8299708.0
Nelson County	KY	21179	1081351761.0	906864.8	-8219163.0
Nicholas County	KY	21181	505489592.0	1023841.0	-8144989.0
Ohio County	KY	21183	1521032417.0	791006.9	-8267818.0
Oldham County	KY	21185	484893493.0	900363.6	-8152454.0
Owen County	KY	21187	909351754.0	951759.1	-8135359.0
Owsley County	KY	21189	511282528.0	1065609.7	-8243088.0
Pendleton County	KY	21191	717833417.0	990868.5	-8109065.0
Perry County	KY	21193	879740535.0	1109411.7	-8257946.0
Pike County	KY	21195	2037887589.0	1176344.3	-8221367.0
Powell County	KY	21197	463554647.0	1048355.1	-8201502.0
Pulaski County	KY	21199	1705268187.0	992720.3	-8287821.0
Robertson County	KY	21201	258767993.0	1018100.5	-8125714.0
Rockcastle County	KY	21203	819847035.0	1012417.9	-8256830.0
Rowan County	KY	21205	724666477.0	1077133.3	-8152977.0
Russell County	KY	21207	656969251.0	952464.3	-8306013.0
Scott County	KY	21209	729770453.0	976993.8	-8156084.0
Shelby County	KY	21211	983253588.0	921914.9	-8168195.0
Simpson County	KY	21213	606585453.0	822026.4	-8347943.0
Spencer County	KY	21215	483492140.0	916559.9	-8192802.0
Taylor County	KY	21217	689784222.0	924372.8	-8266711.0
Todd County	KY	21219	969940558.0	768095.3	-8341863.0
Trigg County	KY	21221	1143307323.0	709141.8	-8350760.0
Trimble County	KY	21223	392766226.0	906302.3	-8127151.0
Union County	KY	21225	887974290.0	692984.9	-8256309.0
Warren County	KY	21227	1402737981.0	833042.5	-8318105.0
Washington County	KY	21229	769916143.0	932605.5	-8221817.0
Wayne County	KY	21231	1186655607.0	974877.1	-8324564.0
Webster County	KY	21233	859728365.0	717476.8	-8269771.0
Whitley County	KY	21235	1133973877.0	1035535.9	-8322213.0
Wolfe County	KY	21237	575419453.0	1077964.6	-8205206.0
Woodford County	KY	21239	488948318.0	965760.3	-8185361.0
Acadia Parish	LA	22001	1696750566.0	335344.5	-9103975.0
Allen Parish	LA	22003	1973174715.0	294897.2	-9065103.0
Ascension Parish	LA	22005	751046853.0	479593.5	-9107392.0
Assumption Parish	LA	22007	877120860.0	467853.8	-9141786.0
Avoyelles Parish	LA	22009	2155994488.0	371663.2	-9014029.0
Beauregard Parish	LA	22011	2997501973.0	245257.7	-9067443.0
Bienville Parish	LA	22013	2101174885.0	266164.2	-8877079.0
Bossier Parish	LA	22015	2175737961.0	213237.1	-8839143.0
Caddo Parish	LA	22017	2275405029.0	188926.5	-8853009.0
Calcasieu Parish	LA	22019	2754864273.0	244806.0	-9113760.0
Caldwell Parish	LA	22021	1371203807.0	355715.2	-8901126.0
Cameron Parish	LA	22023	3327842145.0	264421.4	-9153036.0
Catahoula Parish	LA	22025	1833789263.0	382839.5	-8948609.0
Claiborne Parish	LA	22027	1955125902.0	271078.5	-8822855.0
Concordia Parish	LA	22029	1805014057.0	404578.3	-8969637.0
De Soto Parish	LA	22031	2267739158.0	203439.9	-8910602.0
East Baton Rouge Parish	LA	22033	1179412087.0	460117.7	-9070355.0
East Carroll Parish	LA	22035	1089619046.0	434659.0	-8827221.0
East Feliciana Parish	LA	22037	1174325549.0	463176.8	-9037185.0
Evangeline Parish	LA	22039	1715550341.0	334246.4	-9056158.0
Franklin Parish	LA	22041	1617667724.0	396928.8	-8895241.0
Grant Parish	LA	22043	1665428895.0	315779.3	-8958905.0
Iberia Parish	LA	22045	1486940445.0	393041.5	-9178033.0
Iberville Parish	LA	22047	1602236448.0	435713.0	-9100070.0
Jackson Parish	LA	22049	1474178126.0	313469.4	-8879985.0
Jefferson Parish	LA	22051	765682649.0	568110.6	-9180306.0
Jefferson Davis Parish	LA	22053	1686931782.0	296609.7	-9107767.0
Lafayette Parish	LA	22055	695980407.0	368950.6	-9112148.0
Lafourche Parish	LA	22057	2766662214.0	533540.5	-9183639.0
La Salle Parish	LA	22059	1617923154.0	353106.3	-8948231.0
Lincoln Parish	LA	22061	1221806070.0	302487.2	-8847177.0
Livingston Parish	LA	22063	1678749073.0	495643.3	-9080042.0
Madison Parish	LA	22065	1617283455.0	436048.1	-8867945.0
Morehouse Parish	LA	22067	2058870285.0	381625.6	-8819614.0
Natchitoches Parish	LA	22069	3243311940.0	265890.0	-8945197.0
Orleans Parish	LA	22071	438803381.0	573551.9	-9116943.0
Ouachita Parish	LA	22073	1580944616.0	350249.7	-8859253.0
Plaquemines Parish	LA	22075	2019961046.0	640131.9	-9186818.0
Pointe Coupee Parish	LA	22077	1443519892.0	410472.6	-9054404.0
Rapides Parish	LA	22079	3413506392.0	319810.6	-9003948.0
Red River Parish	LA	22081	1007738674.0	240039.1	-8905000.0
Richland Parish	LA	22083	1447914686.0	387488.2	-8864347.0
Sabine Parish	LA	22085	2244636736.0	221840.9	-8965920.0
St. Bernard Parish	LA	22087	977764266.0	639505.5	-9129351.0
St. Charles Parish	LA	22089	722820579.0	534234.8	-9136592.0
St. Helena Parish	LA	22091	1057758275.0	495052.2	-9037545.0
St. James Parish	LA	22093	625577772.0	491782.2	-9126604.0
St. John the Baptist Parish	LA	22095	551851752.0	518971.7	-9114766.0
St. Landry Parish	LA	22097	2392836670.0	374399.1	-9069898.0
St. Martin Parish	LA	22099	1910498478.0	412775.4	-9119751.0
St. Mary Parish	LA	22101	1438424557.0	429506.1	-9173801.0
St. Tammany Parish	LA	22103	2189966775.0	569927.2	-9079075.0
Tangipahoa Parish	LA	22105	2049391733.0	525123.8	-9058163.0
Tensas Parish	LA	22107	1561204557.0	428501.3	-8909079.0
Terrebonne Parish	LA	22109	3190385866.0	491056.9	-9203680.0
Union Parish	LA	22111	2271389460.0	328199.4	-8820718.0
Vermilion Parish	LA	22113	3038572441.0	349068.7	-9159677.0
Vernon Parish	LA	22115	3439271369.0	258910.7	-9015129.0
Washington Parish	LA	22117	1734061145.0	557881.2	-9030452.0
Webster Parish	LA	22119	1535939758.0	238995.8	-8834462.0
West Baton Rouge Parish	LA	22121	498298900.0	439873.4	-9080278.0
West Carroll Parish	LA	22123	931478647.0	414097.4	-8821231.0
West Feliciana Parish	LA	22125	1044318335.0	427098.5	-9035287.0
Winn Parish	LA	22127	2460712069.0	306961.5	-8920835.0
Androscoggin County	ME	23001	1211926439.0	2018541.4	-7281247.0
Aroostook County	ME	23003	17278664655.0	2057109.2	-6974210.0
Cumberland County	ME	23005	2163263369.0	2019784.8	-7322511.0
Franklin County	ME	23007	4394196449.0	1976592.9	-7199706.0
Hancock County	ME	23009	4110034060.0	2146211.0	-7198433.0
Kennebec County	ME	23011	2246876912.0	2044802.4	-7245026.0
Knox County	ME	23013	945691411.0	2111847.7	-7269333.0
Lincoln County	ME	23015	1180563700.0	2076914.0	-7284935.0
Oxford County	ME	23017	5378990983.0	1968573.7	-7257148.0
Penobscot County	ME	23019	8799125852.0	2098477.9	-7116691.0
Piscataquis County	ME	23021	10258570727.0	2048675.3	-7070215.0
Sagadahoc County	ME	23023	657066836.0	2053955.0	-7300436.0
Somerset County	ME	23025	10164156961.0	1996045.3	-7132600.0
Waldo County	ME	23027	1890479704.0	2089745.5	-7221937.0
Washington County	ME	23029	6637257545.0	2190661.9	-7138184.0
York County	ME	23031	2565935077.0	2004746.3	-7370763.0
Allegany County	MD	24001	1098563627.0	1452340.5	-7934096.0
Anne Arundel County	MD	24003	1074590684.0	1644864.6	-7967385.0
Baltimore County	MD	24005	1549594703.0	1629985.2	-7918898.0
Calvert County	MD	24009	552061078.0	1658502.9	-8018683.0
Caroline County	MD	24011	827292416.0	1708785.2	-7967912.0
Carroll County	MD	24013	1159264845.0	1594071.0	-7912463.0
Cecil County	MD	24015	896842957.0	1683392.4	-7894039.0
Charles County	MD	24017	1185563933.0	1618253.0	-8032458.0
Dorchester County	MD	24019	1400575316.0	1700993.1	-8020356.0
Frederick County	MD	24021	1709964627.0	1564262.1	-7929023.0
Garrett County	MD	24023	1675989023.0	1406652.2	-7951720.0
Harford County	MD	24025	1132055422.0	1654202.2	-7903065.0
Howard County	MD	24027	649416399.0	1608580.5	-7945139.0
Kent County	MD	24029	717505271.0	1675719.4	-7932752.0
Montgomery County	MD	24031	1272343169.0	1587801.5	-7962469.0
Prince George's County	MD	24033	1250163582.0	1624564.8	-7990740.0
Queen Anne's County	MD	24035	963235987.0	1683822.4	-7953813.0
St. Mary's County	MD	24037	925092041.0	1664583.7	-8051673.0
Somerset County	MD	24039	828079452.0	1725713.5	-8055814.0
Talbot County	MD	24041	695511159.0	1682467.2	-7987521.0
Washington County	MD	24043	1185644157.0	1526625.9	-7921131.0
Wicomico County	MD	24045	969804281.0	1737485.7	-8019630.0
Worcester County	MD	24047	1212841011.0	1768176.3	-8029621.0
Baltimore city	MD	24510	209643241.0	1633725.7	-7934511.0
Barnstable County	MA	25001	1019738402.0	2089009.4	-7536562.0
Berkshire County	MA	25003	2400465435.0	1834622.6	-7536070.0
Bristol County	MA	25005	1432510950.0	2020913.4	-7560932.0
Dukes County	MA	25007	267403794.0	2062364.6	-7592426.0
Essex County	MA	25009	1275732137.0	2012490.4	-7459544.0
Franklin County	MA	25011	1811228845.0	1878258.0	-7501264.0
Hampden County	MA	25013	1598385896.0	1886932.0	-7550738.0
Hampshire County	MA	25015	1365585170.0	1879193.4	-7529216.0
Middlesex County	MA	25017	2118135038.0	1975410.9	-7488340.0
Nantucket County	MA	25019	116471398.0	2109286.6	-7588256.0
Norfolk County	MA	25021	1025908386.0	2001395.0	-7517326.0
Plymouth County	MA	25023	1706996627.0	2041359.9	-7527748.0
Suffolk County	MA	25025	150618894.0	2009320.7	-7496407.0
Worcester County	MA	25027	3912876833.0	1937221.7	-7517705.0
Alcona County	MI	26001	1747168145.0	1028402.7	-7427602.0
Alger County	MI	26003	2370019042.0	710043.2	-7197240.0
Allegan County	MI	26005	2137337922.0	753346.8	-7694708.0
Alpena County	MI	26007	1481110566.0	978980.7	-7410409.0
Antrim County	MI	26009	1232064018.0	841064.8	-7414943.0
Arenac County	MI	26011	940660726.0	966701.0	-7508484.0
Baraga County	MI	26013	2326474801.0	577607.1	-7251732.0
Barry County	MI	26015	1432500402.0	860315.0	-7684945.0
Bay County	MI	26017	1145557748.0	952606.4	-7548223.0
Benzie County	MI	26019	828028289.0	742039.2	-7465451.0
Berrien County	MI	26021	1470457874.0	753338.1	-7785052.0
Branch County	MI	26023	1311488743.0	888832.2	-7756549.0
Calhoun County	MI	26025	1829135298.0	889094.3	-7719954.0
Cass County	MI	26027	1269253670.0	812680.8	-7765161.0
Charlevoix County	MI	26029	1078313350.0	813420.5	-7361194.0
Cheboygan County	MI	26031	1852525483.0	887846.5	-7356737.0
Chippewa County	MI	26033	4036289692.0	874654.2	-7263718.0
Clare County	MI	26035	1461569881.0	880516.8	-7524217.0
Clinton County	MI	26037	1466991079.0	913851.5	-7637346.0
Crawford County	MI	26039	1440758147.0	889386.1	-7445789.0
